dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.587216,12.148734,9.795885,0.442487,-1.308475,-0.308637,3.112410
0.020000,2.578892,12.148965,9.804212,0.416325,-1.308104,0.018554,3.115234
0.020000,2.571093,12.149160,9.812014,0.390087,-1.311906,-0.190120,3.117872
0.020000,2.563816,12.149324,9.819292,0.363940,-1.307345,0.228075,3.120328
0.020000,2.557050,12.149460,9.826060,0.338371,-1.278470,1.443756,3.122605
0.020000,2.550777,12.149573,9.832334,0.313709,-1.233102,2.268374,3.124712
0.020000,2.544979,12.149665,9.838133,0.289961,-1.187379,2.286179,3.126656
0.020000,2.539639,12.149740,9.843474,0.267018,-1.147146,2.011610,3.128442
0.020000,2.534737,12.149800,9.848376,0.245114,-1.095199,2.597373,3.130078
0.020000,2.530254,12.149849,9.852859,0.224143,-1.048545,2.332704,3.131572
0.020000,2.526175,12.149887,9.856938,0.203943,-1.010032,1.925648,3.132930
0.020000,2.522478,12.149917,9.860635,0.184881,-0.953068,2.848170,3.134158
0.020000,2.519148,12.149939,9.863966,0.166524,-0.917874,1.759723,3.135264
0.020000,2.516161,12.149957,9.866952,0.149307,-0.860850,2.851219,3.136254
0.020000,2.513503,12.149970,9.869610,0.132904,-0.820167,2.034132,3.137134
0.020000,2.511154,12.149979,9.871959,0.117467,-0.771835,2.416582,3.137911
0.020000,2.509094,12.149986,9.874020,0.103030,-0.721872,2.498167,3.138592
0.020000,2.507303,12.149991,9.875810,0.089510,-0.676000,2.293589,3.139184
0.020000,2.505766,12.149995,9.877347,0.076855,-0.632724,2.163808,3.139691
0.020000,2.504461,12.149997,9.878652,0.065243,-0.580586,2.606911,3.140122
0.020000,2.503370,12.149998,9.879744,0.054576,-0.533374,2.360582,3.140482
0.020000,2.502473,12.149999,9.880641,0.044856,-0.485999,2.368748,3.140778
0.020000,2.501751,12.149999,9.881362,0.036086,-0.438488,2.375547,3.141016
0.020000,2.501186,12.150000,9.881928,0.028269,-0.390866,2.381098,3.141202
0.020000,2.500758,12.150000,9.882356,0.021406,-0.343156,2.385520,3.141343
0.020000,2.500448,12.150000,9.882666,0.015498,-0.295377,2.388939,3.141445
0.020000,2.500237,12.150000,9.882877,0.010547,-0.247548,2.391481,3.141515
0.020000,2.500106,12.150000,9.883008,0.006554,-0.199682,2.393275,3.141558
0.020000,2.500035,12.150000,9.883078,0.003518,-0.151793,2.394452,3.141581
0.020000,2.500006,12.150000,9.883107,0.001440,-0.103890,2.395144,3.141591
0.020000,2.500000,12.150000,9.883113,0.000320,-0.055980,2.395481,3.141593
0.020000,2.500000,12.150000,9.883113,0.000000,-0.016012,1.998406,3.141593
