dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.056289,1.351717,5.248986,0.219163,-0.385591,-0.243293,3.203772
0.020000,0.052069,1.351464,5.253213,0.211353,-0.390505,-0.245694,3.198858
0.020000,0.048007,1.351241,5.257282,0.203445,-0.395401,-0.244817,3.194164
0.020000,0.044103,1.351044,5.261191,0.195440,-0.400219,-0.240894,3.189690
0.020000,0.040360,1.350872,5.264937,0.187327,-0.405673,-0.272700,3.185433
0.020000,0.036782,1.350723,5.268519,0.179090,-0.411859,-0.309292,3.181393
0.020000,0.033368,1.350593,5.271935,0.170794,-0.414775,-0.145822,3.177567
0.020000,0.030123,1.350482,5.275182,0.162342,-0.422613,-0.391898,3.173955
0.020000,0.027048,1.350388,5.278258,0.153834,-0.425394,-0.139039,3.170555
0.020000,0.024145,1.350308,5.281163,0.145226,-0.430409,-0.250741,3.167365
0.020000,0.021415,1.350242,5.283893,0.136502,-0.436164,-0.287746,3.164384
0.020000,0.018862,1.350188,5.286447,0.127697,-0.440271,-0.205363,3.161611
0.020000,0.016486,1.350143,5.288823,0.118816,-0.444039,-0.188412,3.159044
0.020000,0.014289,1.350107,5.291020,0.109855,-0.448043,-0.200171,3.156682
0.020000,0.012273,1.350079,5.293036,0.100812,-0.452189,-0.207314,3.154525
0.020000,0.010440,1.350057,5.294870,0.091687,-0.456220,-0.201565,3.152571
0.020000,0.008789,1.350040,5.296521,0.082523,-0.458219,-0.099958,3.150818
0.020000,0.007319,1.350028,5.297991,0.073505,-0.450874,0.367271,3.149263
0.020000,0.006022,1.350019,5.299288,0.064847,-0.432921,0.897651,3.147895
0.020000,0.004887,1.350012,5.300423,0.056781,-0.403282,1.481958,3.146700
0.020000,0.003904,1.350008,5.301406,0.049154,-0.381381,1.095012,3.145668
0.020000,0.003061,1.350005,5.302249,0.042119,-0.351727,1.482734,3.144786
0.020000,0.002349,1.350003,5.302961,0.035603,-0.325831,1.294770,3.144041
0.020000,0.001757,1.350002,5.303553,0.029589,-0.300651,1.259030,3.143423
0.020000,0.001274,1.350001,5.304036,0.024158,-0.271594,1.452826,3.142919
0.020000,0.000889,1.350000,5.304421,0.019269,-0.244431,1.358186,3.142518
0.020000,0.000590,1.350000,5.304720,0.014928,-0.217044,1.369332,3.142207
0.020000,0.000368,1.350000,5.304942,0.011139,-0.189481,1.378142,3.141975
0.020000,0.000209,1.350000,5.305101,0.007903,-0.161783,1.384876,3.141810
0.020000,0.000105,1.350000,5.305205,0.005223,-0.133987,1.389803,3.141702
0.020000,0.000043,1.350000,5.305267,0.003101,-0.106123,1.393202,3.141637
0.020000,0.000012,1.350000,5.305298,0.001536,-0.078216,1.395356,3.141605
0.020000,0.000002,1.350000,5.305308,0.000531,-0.050285,1.396551,3.141594
0.020000,-0.000000,1.350000,5.305310,0.000084,-0.022344,1.397078,3.141593
0.020000,-0.000000,1.350000,5.305310,0.000000,-0.004186,0.907894,3.141593
